N,P,K,temperature,humidity,ph,rainfall,label
78,44,20,23.82105641387972,59.20228628805766,5.731228988889731,89.93631245660437,maize
65,53,19,24.500336743490173,59.87834207907912,6.167042510745008,70.17067218951384,maize
75,42,18,20.775375726418652,61.968747211204764,5.849839887575009,65.79720780677336,maize
74,54,18,20.463306750624753,58.37040865003819,6.817180113344514,105.51202826482998,maize
64,47,19,24.29594780977045,72.16948619215293,6.8712941224437944,104.28993204012748,maize
64,36,21,19.807959792004908,61.58373308528011,5.920014806217714,66.32396911384107,maize
78,51,16,25.032432666265624,68.78804207186727,6.562526603302999,96.35800960685833,maize
83,57,24,22.393070595814052,67.56896151877719,6.483556321112097,64.46459772052599,maize
70,47,16,24.264208027322542,70.54008182128231,6.523479217718281,103.97254124324746,maize
71,58,21,23.98119585277017,60.29039385259925,6.226734079870485,85.36015976875348,maize
62,51,16,22.294056505932446,58.87811606180054,6.945893322889325,63.88409789977972,maize
69,50,22,22.172009681803793,72.7650620802146,6.742837856022836,106.34600675256456,maize
78,52,16,23.628730790769016,71.12901824054285,6.397068524983362,100.61540018766401,maize
72,48,15,22.953155411236736,71.00568439820562,6.232667811182179,103.25790514737021,maize
60,43,22,24.31043540342461,70.76792758664466,5.746549299000992,73.68632552909189,maize
88,58,23,20.15321583584644,70.1627721909393,6.016452672246256,67.81078983214279,maize
71,59,21,26.020454114073015,59.181035672198746,6.181571057042023,85.33071632918721,maize
80,49,19,18.307426482175405,60.38597020658074,5.529193303633349,104.08515953435577,maize
76,48,17,20.035085750632625,69.11784319058283,5.767853312147314,82.22922441341784,maize
84,58,23,19.935216545529155,61.207983979719394,6.402243264448686,64.41597216957491,maize
62,57,21,18.35242708565755,56.71866971874356,6.247159952086023,65.01948810521549,maize
67,55,15,23.343660309032014,65.32157940880369,5.9163825384551885,88.88978123291865,maize
74,46,17,21.11335551035793,61.24892973172186,6.185228252522103,67.53707732415182,maize
67,41,16,21.767245574104642,58.15102670148216,6.2294565080786155,101.26732856899797,maize
94,51,17,23.485654075192702,60.940659615342604,5.875696594543722,106.47219212811457,maize
99,49,16,25.43012205385344,68.28178691127488,5.672661773416442,73.89803585068576,maize
78,50,19,19.032046695409846,60.17452091385411,6.019089220281381,104.01493587601023,maize
62,35,16,21.37933137008414,65.15443176417492,6.308701908885093,82.41838341730038,maize
74,52,17,24.9488306723475,62.33886594669907,5.741276592169273,76.63755845710688,maize
93,40,18,24.428668044678997,65.41716981861306,5.982327887328982,104.49476775836362,maize
65,59,22,24.487893315824074,64.72047894071184,5.9486542975713315,108.06342317387019,maize
68,41,18,25.81531950449582,67.10923641937676,6.64370993112192,106.5765922410746,maize
61,52,17,20.944674221361566,60.22040888787045,6.759853013422423,66.27101101548071,maize
89,59,17,25.298176643117966,57.38691511530472,5.97957692553007,101.91937935943457,maize
64,43,18,19.20844548483037,66.82665257913379,6.781724853427223,74.91009293303742,maize
73,56,21,18.210123268451397,64.95807778396996,6.11540353767657,85.53732381834278,maize
63,44,20,21.08029185573527,67.84941368361287,6.700547762069787,83.20555702482619,maize
61,46,18,23.396931309407154,64.75263241747291,6.7945097011434505,98.23914204470871,maize
76,50,17,23.83468594503266,64.00223317802184,5.942705989173231,73.71986684620894,maize
71,60,23,23.50312411312005,62.66059694421449,6.057874323713421,86.55583163452532,maize
92,41,16,23.863540223969828,66.31228518091751,6.0570484735737375,102.67510660684982,maize
90,60,21,21.90384225612492,69.12250602429218,5.816905022685455,73.96743529738482,maize
91,48,21,23.532793220498245,68.55587631739448,6.480942132427611,71.67131879318593,maize
76,54,19,25.36329465321823,73.16275623945153,6.444835512123573,79.7785701259077,maize
66,60,24,24.949880773081386,67.14955075665263,5.804530317568126,109.13362869607843,maize
76,51,17,26.11867742744598,71.71870913084467,6.226183864098912,79.69146825532206,maize
94,38,19,22.201911638343688,59.058082495016244,5.825186924684383,101.96869475038405,maize
78,44,20,23.83492187855094,59.16397082338882,5.745472907400944,89.91329397698958,maize
71,57,20,20.37322086911526,66.61518646089017,5.762813847907001,87.94738629062562,maize
88,57,18,25.47779223305851,59.8615732785951,6.234844612121121,104.71975538183763,maize
98,35,18,22.40911350482693,70.73728626278981,6.433280451618841,85.97406726889118,maize
99,43,18,24.516429131350538,69.07737154111928,5.890252398697333,71.63665078177957,maize
68,52,17,22.368919962464748,62.82768470028513,6.007138769261601,89.89410521715969,maize
84,45,21,21.827428584252218,61.620567243900744,5.97219092664729,107.58529062772647,maize
62,40,20,22.066431558274996,69.92204259179204,5.841435369333095,66.6862496551911,maize
63,44,21,21.47599267246889,69.45191373532167,6.313237412531687,79.04877892809861,maize
85,36,22,26.15240399817839,72.7193423050067,5.902969480274062,72.45715008858805,maize
92,57,20,25.415390907205587,64.34374202575927,6.372255906953271,80.31871565432809,maize
76,44,18,21.05458122061027,62.685559518907716,5.791786711484638,66.50836928939107,maize
74,54,20,20.390284354767783,66.36577806673253,6.4724184411503725,79.32596395165807,maize
76,55,20,25.254073279482785,73.32529419369155,6.471620045400681,79.76899843885684,maize
97,46,20,25.204637307816927,71.1481262565023,6.36895027078474,107.45188674472126,maize
63,51,19,22.739009180977806,59.77696518942627,6.444701659814814,64.21307352290486,maize
99,37,19,19.93787751074696,66.72420676329105,6.411084650778661,82.7722056392385,maize
65,57,15,23.7520905071175,66.23396659022178,6.009512601238851,89.52209192260204,maize
71,42,20,24.325689038629516,60.30023902508803,6.260400940587013,100.55633421629608,maize
70,44,18,23.702632545543256,72.54996503535105,6.075303664865272,97.2334440030704,maize
74,55,19,18.07366234240186,63.270198811197,6.342893024561959,83.91014391092814,maize
81,49,20,18.22903800758605,60.56281084531122,5.582706449755484,104.52736701670561,maize
65,59,22,25.237076858760066,72.53439611119668,6.61505416828786,107.85888421733502,maize
61,42,17,25.67299261362302,70.30173327699676,6.848285656399808,103.25890542108442,maize
68,42,18,25.600505667848992,67.70004357196169,6.6360487665479715,106.14532772468915,maize
70,54,15,22.711291248621617,63.908937965177905,5.772190040999018,87.91077987945152,maize
76,58,18,21.910798603030482,56.45868061463004,6.094081254422991,103.99651104498662,maize
77,49,19,23.945741375296286,64.37720103681222,5.64952018686436,73.03454380586632,maize
60,46,21,23.319991337865982,63.080290909272875,6.666346467669413,91.76755780344162,maize
67,40,16,21.904199631376553,58.26131314029928,6.177723987087103,102.64202044558971,maize
89,59,19,24.61754397278937,67.25065482757753,5.936149971191391,78.45845305816803,maize
78,46,19,23.27623286037185,66.47944240959706,6.013766135550895,68.95789102818507,maize
69,40,21,20.792970228923764,61.20310945729396,6.718776957170119,89.42907753701725,maize
74,54,18,20.55036077294761,58.78201988806753,6.835545579576553,104.79436179978036,maize
93,54,17,23.291756864071576,61.6310633524452,5.92180975734192,107.45065357521102,maize
77,44,20,24.27505661333771,59.82394844739015,5.848623987312005,92.06561083855931,maize
60,40,17,24.379269247016985,65.14543112671893,6.0732533974500695,76.65376171746081,maize
92,41,17,25.36253231303963,66.1868634087921,6.034267467211528,105.58998596217974,maize
98,39,17,19.192955677620848,68.24044129103774,6.111984221540517,88.02889339860886,maize
75,38,23,24.249722780751544,55.6725190478573,6.990491395125798,64.23357195670135,maize
75,44,17,20.35993708373264,62.54325600901942,5.846545649686011,65.03628541235688,maize
60,53,18,19.67574266386451,61.53669620718624,6.562250365632212,68.56056018247682,maize
76,56,16,21.946300497463646,64.83638018771704,6.074196895379624,61.84271560325569,maize
92,42,16,20.35236691813359,63.332327031303365,6.027116854068575,97.135334116263,maize
92,41,17,25.50408510973694,66.36015100982974,6.041716477185645,105.5219821490639,maize
63,45,18,21.72523678687357,59.6428999711346,6.536983129545457,97.70184631366166,maize
94,50,18,22.46286528628871,73.2128349315749,5.824338818056795,96.03980518688364,maize
76,39,23,23.743798689532934,56.5666567069385,6.844020664480953,64.37684852743085,maize
73,43,22,25.735016083528006,63.78025189219912,6.3755593947328135,99.09721535826314,maize
76,55,18,21.903736315636024,57.75607105074945,6.248907303991954,102.47139105080446,maize
93,59,21,19.878533312218185,71.87585670324985,5.835773882815147,70.18726835430472,maize
79,46,21,19.314354061976033,68.66926217035164,6.0272013470543575,83.82535065629116,maize
73,45,20,24.684524440570875,73.03840512514337,6.631337677511751,96.578099512648,maize
96,53,21,25.70445793477843,62.19762605054725,6.7535786467266465,81.93279389094165,maize
71,55,19,25.57840375403297,57.62917072152089,5.9922684979270135,81.85762290339926,maize
63,58,15,24.347599581041212,67.56426696471179,6.145300301812222,90.44402853505254,maize
87,57,18,23.77024380218922,58.22767761185392,6.327273374971446,105.07138586305265,maize
72,45,21,24.278505187672884,73.48822090087876,6.65936282811303,97.96458641989312,maize
75,46,18,19.69414038540119,69.17299169335848,5.896187173236418,83.80398402635939,maize
77,51,18,24.443869747236693,65.11776909622837,5.684942089839643,74.54745228308974,maize
85,53,21,21.571812170567092,59.84979609245193,6.715918235253252,109.52231007180835,maize
96,57,19,21.888007753397876,72.47216632941245,6.025106724766415,70.60927778050484,maize
99,50,16,25.15497857141456,69.29142205233453,5.789601571738634,73.31040735477728,maize
81,45,22,19.182731126951566,65.32534272917093,6.053414246365886,82.92339344066183,maize
76,53,19,25.573699371779835,72.8496421359768,6.393237624336294,79.79700908204991,maize
61,55,16,23.675592814134944,65.61736580141607,6.432968458633277,92.9438655506857,maize
81,42,21,20.567764119197395,58.15610651329487,5.991232454514625,82.31915265196488,maize
64,49,19,21.928597438070668,61.27460218257367,6.470036736194826,93.7354467073082,maize
74,57,20,18.829953385435587,72.71015272143943,5.987285776948654,92.22808855867412,maize
90,55,18,18.455994123961602,72.69305677853822,6.282031473186261,80.43005731580915,maize
60,56,22,18.683259113218398,61.793132052414535,6.196517515954249,73.81519272837917,maize
76,49,15,23.076415158699053,70.28911788301505,6.188931006985879,100.04537227446096,maize
82,40,19,24.84056354827173,72.14989552161204,6.284847876312718,69.55526306577218,maize
77,56,19,20.2109755677487,63.817136395253684,5.90157043082325,61.847346766881856,maize
72,46,21,24.04939746684429,73.41779278392858,6.67517773318708,98.92684027194481,maize
73,55,20,18.134471222993046,63.98066564007457,6.1975318532033326,84.92126439949843,maize
68,60,20,25.767838848793787,61.76847035840751,6.220344074493775,87.1646915688724,maize
64,44,20,20.933062072497496,67.93571351511304,6.703448973741002,83.02315842493292,maize
87,35,22,22.309110649793844,63.817626252744574,6.243859926025947,65.08255900011237,maize
76,49,18,23.41863687025572,71.03088576051933,6.058510388705966,81.19442379648427,maize
65,54,23,20.995489043072034,58.43579123396253,5.880629948844147,64.27424380926804,maize
76,39,23,24.15817704096362,56.26526079523489,6.879199672520121,64.75207251643474,maize
68,40,21,20.68889384023443,60.943612908076595,6.715259985921984,89.50040343467487,maize
74,55,20,18.15212796574962,64.53684871959564,6.524633935676648,82.81350460886824,maize
73,55,19,19.638284756380322,62.196660298329746,6.272232112909104,84.53708493904988,maize
61,48,19,21.771940372216736,60.657417558003054,6.69865951307322,95.61546937617656,maize
96,40,21,22.478890756199263,66.94772219378291,6.083087358830547,103.75446531122144,maize
74,53,20,18.610184769728843,67.61961168227796,6.489339050856453,81.69679906844397,maize
85,36,23,26.420050330921484,72.83552285369979,5.825057297995467,73.04920335218937,maize
76,57,18,19.48894333863106,74.24126436448316,6.151891653971769,94.59973119441327,maize
83,57,24,22.735231335180067,67.9783385331555,6.49224264854709,64.28773309046515,maize
70,44,18,23.644771699191914,72.68559251585692,6.041899381747716,96.79299929440069,maize
62,35,16,20.928289658063456,65.01445207054815,6.333962457261472,81.50330879087177,maize
66,44,19,19.094553134097257,69.06913856341633,6.667280060322584,80.91262531408363,maize
81,48,20,18.678031210574673,60.83027620080367,5.569669624680166,104.73679677044106,maize
79,49,19,18.615780059981972,60.35966997290801,5.806627771160904,104.10625535679122,maize
74,53,20,18.58165368745032,67.53573115586182,6.519031934766023,81.63380100282143,maize
76,51,18,26.164699558830286,71.97014430443214,6.248305697228579,79.84880177283915,maize
75,50,19,18.98891870237284,68.73307808820348,6.095182860606408,82.53306265316427,maize
79,40,21,22.84150645790987,61.56329347019547,6.094527110462699,76.5311445630636,maize
73,48,15,22.344727230337664,71.22175942480914,6.097709188703919,102.92625961729412,maize
93,54,17,23.234526169007726,61.56596423995968,5.950654803009355,107.52589163600469,maize
75,48,18,19.253840460637054,69.5119401140236,5.8194733401449295,83.11802322875833,maize
71,54,16,22.813872363740547,63.44077817135395,5.776235972003339,87.64365948238023,maize
75,49,16,25.051923027680875,69.25500706375048,6.591997669878808,99.50115151226328,maize
87,59,17,24.84218855836773,57.90718533213904,6.054438667518713,102.42690680301043,maize
71,42,20,23.08515833173709,70.8764774438192,6.164143030243818,92.24133857554256,maize
72,35,23,22.79438814294743,60.166051488103875,5.911967218000075,69.07909138080461,maize
63,40,18,25.113225442254738,68.63362041571243,6.738910215068999,104.5596308745544,maize
68,54,23,23.267353006005624,70.49847806505883,6.393419529839351,107.6288380664896,maize
69,49,22,22.76516309988289,73.0230168773782,6.76382618437359,104.32063259843869,maize
74,41,21,21.7407048785931,66.80127137426615,6.513532968782301,86.85287193010923,maize
87,53,22,25.886762718685656,69.8624073874156,6.842507308951537,101.60701838853909,maize
80,52,16,25.439998892613293,69.08299553531523,6.662052310023753,97.05490504758026,maize
74,49,16,25.00934788395421,69.3676234238212,6.592853936641467,99.95321845880325,maize
70,44,18,23.259331684650526,73.3912961415934,5.854728857771853,94.56173653979981,maize
61,45,21,23.266681883881628,66.56784492168684,6.657464221987124,85.91421060825532,maize
88,57,18,25.474829366773772,59.78478797116208,6.227578483643516,104.63231215017308,maize
69,40,21,20.994602931595836,61.70584587245685,6.725590571928587,89.29089409602426,maize
74,57,19,18.85694236439027,73.03617883359775,6.006216923789075,92.59335392768179,maize
70,52,18,25.118823950797836,56.5397471686946,5.807854568755982,77.35673550549957,maize
62,42,17,19.734912493969386,65.4546083025401,6.74762587634898,71.72834797379265,maize
74,54,18,18.124392891802064,63.29455333381733,6.258367424547106,84.1751306559676,maize
77,37,22,24.88910691516441,60.12201466340564,6.60773993232309,70.23678509926314,maize
94,55,15,20.61255613388336,72.82840610664461,6.317041847400982,75.65865512829936,maize
66,53,18,22.794840891718817,60.29710938011034,6.006284830943768,65.12993784995373,maize
99,47,16,25.293977330773693,67.36914772475068,5.628516234631281,73.83463278976161,maize
87,53,20,25.66119802230958,64.19797010602366,6.606780244144376,108.13882270181905,maize
98,35,18,22.354631070586752,70.5767111619738,6.440363080592149,85.74687957067398,maize
